"ОГРН","Полное наименование ОУ по Уставу","Краткое наименование","Адрес ОУ","Должность руководителя","ФИО руководителя","Тип ОУ","Вид ОУ","Телефон","Подведомственность","Район","Адрес сайта","email","Количество групп"
"1027804607995","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 548 с углубленным изучением английского языка Красносельского района Санкт-Петербурга","ГБОУ СОШ №548","Санкт-Петербург г, Маршала Казакова ул, 30, А, 198332","Директор","Харитонова Алла Геннадьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-743-48-49","Красносельский","Красносельский","","school548@yandex.ru","0"
"1027804606246","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 242 с углубленным изучением физики и математики Красносельского района Санкт-Петербурга","ГБОУ СОШ №242","Санкт-Петербург г, Лётчика Пилютова ул, 50, А, 198264","Директор","Фирса Инна Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-744-26-00","Красносельский","Красносельский","","school242spb@mail.ru","0"
"1027812406280","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 556 с углублённым изучением английского языка Курортного района Санкт-Петербурга","ГБОУ СОШ №556","Санкт-Петербург г, Сестрорецк г, Токарева ул, 20, А, 197706","Директор","Леонтьева Юлия Вячеславовна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-21-75","Курортный","Курортный","","sch556@yandex.ru","0"
"1037821022084","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №510 с углубленным изучением английского языка Московского района Санкт-Петербурга","ГБОУ СОШ №510","Санкт-Петербург г, Кубинская ул, 62, 196247","Директор","Макарова Марина Алексеевна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-55-06","Московский","Московский","","school510@spb.edu.ru","0"
"1037821026429","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 1 с углубленным изучением английского языка Московского района Санкт-Петербурга","ГБОУ СОШ №1","Санкт-Петербург г, Варшавская ул, 30, А, 196128","Директор","Власова Тамара Васильевна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-388-48-32","Московский","Московский","","school001@spb.edu.ru","0"
"1027804892500","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 351 с углублённым изучением иностранных языков Московского района Санкт-Петербурга","ГБОУ СОШ №351","Санкт-Петербург г, Витебский пр-кт, 57, А, 196233","Директор","Дмитриенко Константин Викторович","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-64-97","Московский","Московский","","school351@spb.edu.ru","0"
"1037821001327","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 356 с углубленным изучением немецкого и английского языков Московского района Санкт-Петербурга","ГБОУ СОШ №356","Санкт-Петербург г, Ленсовета ул, 68, А, 196158","Директор","Хондожко Надежда Петровна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-57-58","Московский","Московский","","school356@spb.edu.ru","0"
"1027804892906","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 371 с углубленным изучением русского, английского и французского языков Московского района Санкт-Петербурга","ГБОУ СОШ №371","Санкт-Петербург г, Благодатная ул, 36, А, 196105","Директор","Сильева Наталия Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-388-22-92","Московский","Московский","","school371@spb.edu.ru","4"
"1027804895150","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №485 с углубленным изучением французского языка Московского района Санкт-Петербурга","ГБОУ СОШ №485","Санкт-Петербург г, Авиационная ул, 38, А, 196135","Директор","Петрова Александра Михайловна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-54-43","Московский","Московский","","school485@spb.edu.ru","0"
"1027804895030","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 508 с углубленным изучением предметов образовательных областей ""Искусство"" и ""Технология"" Московского района Санкт-Петербурга","ГБОУ СОШ №508","Санкт-Петербург г, Ленсовета ул, 43, 2, литер А, 196143","Директор","Зебницкая Варвара Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-727-78-30","Московский","Московский","","school508@spb.edu.ru","0"
"1027804893071","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №525 с углубленным изучением английского языка Московского района Санкт-Петербурга","ГБОУ СОШ №525","Санкт-Петербург г, Космонавтов пр-кт, 21, А, 4, 196211","Директор","Полякова Елена Петровна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-51-11","Московский","Московский","","school525@spb.edu.ru","0"
"1037821049760","Частное общеобразовательное учреждение ""Школа ""СТУДИУМ""","""Школа ""СТУДИУМ""","Санкт-Петербург г, Московское шоссе, 10, А, 2, 196158","Директор","Микловас Наталия Казимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-368-94-74","Московский","Комитет по образованию Санкт-Петербурга","","","0"
"1027806084987","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 23 с углубленным изучением финского языка Невского района Санкт-Петербурга","ГБОУ СОШ №23","Санкт-Петербург г, Дыбенко ул, 20, Ф, 4, 193168","Директор","Бондарчук Тамара Игоревна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-588-79-10","Невский","Невский","","school23@spb.edu.ru","0"
"1037825019650","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №26 с углубленным изучением французского языка Невского района Санкт-Петербурга","ГБОУ СОШ №26","Санкт-Петербург г, Товарищеский пр-кт, 28, 2, 193231","Директор","Семенова Елена Евгеньевна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-583-41-72","Невский","Невский","","school26@spb.edu.ru, school026spb@yandex.ru","0"
"1027806071457","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №328 с углубленным изучением английского языка Невского района Санкт-Петербурга","ГБОУ СОШ №328","Санкт-Петербург г, Бабушкина ул, 56, А, 1, 192131","Директор","Молчанова Ирина Борисовна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-56-01","Невский","Невский","","328_school@mail.ru","0"
"1037825002368","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №347 с углубленным изучением английского языка Невского района Санкт-Петербурга","ГБОУ СОШ №347","Санкт-Петербург г, Солидарности пр-кт, 3, А, 4, 193312","Директор","Ермакова Галина Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-584-59-27","Невский","Невский","","school347spb@yandex.ru","0"
"1037825008055","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 458 с углубленным изучением немецкого языка Невского района Санкт-Петербурга","ГБОУ СОШ №458","Санкт-Петербург г, Евдокима Огнева ул, 4, М, 2, 193230","Директор","Таныгина Елена Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-23-08","Невский","Невский","","School458@mail.ru","11"
"1027806079927","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №571 с углубленным изучением английского языка Невского района Санкт-Петербурга","ГБОУ СОШ №571","Санкт-Петербург г, Караваевская ул, 10, А, 2, 192177","Директор","Григорьев Валерий Евгеньевич","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-707-28-08","Невский","Невский","","school571spb@hotmail.com","0"
"1027806068971","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №593 с углубленным изучением английского языка Невского района Санкт-Петербурга","ГБОУ СОШ №593","Санкт-Петербург г, Солидарности пр-кт, 11, Ы, 2, 193312","Директор","Рыжов Сергей Леонидович","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","7-812-417-55-88","Невский","Невский","www.school593.ru","foxprofi@mail.ru","0"
"1037825003743","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №625 с углубленным изучением математики Невского района Санкт-Петербурга имени Героя Российской Федерации В.Е.Дудкина","ГБОУ СОШ №625","Санкт-Петербург г, Джона Рида ул, 6, А, 193318","Директор","Хмелевцева Любовь Леонидовна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-442-12-97","Невский","Невский","https://625school.ru","school625@mail.ru","5"
"1037825004711","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 639 с углубленным изучением иностранных языков Невского района Санкт-Петербурга","ГБОУ СОШ №639","Санкт-Петербург г, Реки Оккервиль наб, 10, А, 193318","Директор","Крылова Ирина Вадимовна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-440-17-05","Невский","Невский","","y1977@yandex.ru","0"
"1027806066078","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №641 с углубленным изучением английского языка Невского района Санкт-Петербурга","ГБОУ СОШ №641","Санкт-Петербург г, Пятилеток пр-кт, 6, А, 3, 193318","Директор","Чупраков Максим Анатольевич","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-440-17-64","Невский","Невский","","sch641@mail.ru","0"
"1177847346973","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №691 с углубленным изучением иностранных языков Невского района Санкт-Петербурга «Невская школа»","ГБОУ СОШ №691","Санкт-Петербург г, Союзный пр-кт, 5, 1, 2, 193318","Директор","Карпицкая Ирина Леонидовна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-616-20-80","Невский","Невский","","","0"
"1037828005775","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 75 с углубленным изучением немецкого языка Петроградского района Санкт-Петербурга","ГБОУ СОШ №75","Санкт-Петербург г, Большая Посадская улица, 5/7, 197046","Директор","Короткая Екатерина Васильевна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-54-80","Петроградский","Петроградский","sch075.petersburgedu.ru","school75spb@mail.ru","0"
"1037828001166","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 77 с углубленным изучением химии Петроградского района Санкт-Петербурга","ГБОУ СОШ №77","Санкт-Петербург г, Блохина ул, 31, 197198","Директор","Фатеева Нина Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-62-19","Петроградский","Петроградский","","school077@mail.ru, school0077@yandex.ru","0"
"1027806887668","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 80 с углубленным изучением английского языка Петроградского района Санкт-Петербурга","ГБОУ СОШ №80","Санкт-Петербург г, Мира ул, 18, А, 197101","Директор","Козырев Юрий Владимирович","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-52-80","Петроградский","Петроградский","","School80spbru@yandex.ru","0"
"1027808914121","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 411 ""Гармония"" с углубленным изучением английского языка Петродворцового района Санкт-Петербурга","ГБОУ СОШ №411","Санкт-Петербург г, Петергоф г, Ботаническая ул, 6, 198504","Директор","Носаева Ирина Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-38-70","Петродворцовый","Петродворцовый","","school411@mail.ru","2"
"1027807583187","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 113 с углубленным изучением предметов информационно-технологического профиля Приморского района Санкт-Петербурга","ГБОУ СОШ №113","Санкт-Петербург г, Торжковская ул, 10, А, 2, 197342","Директор","Касавцова Елена Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-492-23-34","Приморский","Приморский","","sch-113@mail.ru","0"
"1027807587609","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 43 с углубленным изучением иностранных языков ""Лингвистическая школа"" Приморского района Санкт-Петербурга","ГБОУ СОШ №43","Санкт-Петербург г, Серебристый б-р, 9, А, 2, 197348","Директор","Расторгуева Людмила Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-63-02","Приморский","Приморский","","school43@spb.edu.ru","0"
"1027807568392","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №45 с углубленным изучением математики Приморского района Санкт-Петербурга","ГБОУ СОШ №45","Санкт-Петербург г, Маршала Новикова ул, 8, А, 2, 197349","Директор","Юшманова Лариса Петровна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-395-26-91","Приморский","Приморский","","school45@spb.edu.ru","0"
"1027807584133","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 46 с углубленным изучением английского языка Приморского района Санкт-Петербурга","ГБОУ СОШ №46","Санкт-Петербург г, Савушкина ул, 61, 197183","Директор","Катаева Любовь Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-431-06-06","Приморский","Приморский","","ddsch46@yandex.ru","0"
"1027807573200","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 555 с углубленным изучением английского языка ""Белогорье"" Приморского района Санкт-Петербурга","ГБОУ СОШ №555","Санкт-Петербург г, Комендантский пр-кт, 17, А, 3, 197371","Директор","Андреева Евгения Васильевна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-342-66-30","Приморский","Приморский","","primschool555@gmail.com","24"
"1037832008466","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 582 с углубленным изучением английского и финского языков Приморского района Санкт-Петербурга","ГБОУ СОШ №582","Санкт-Петербург г, Ильюшина ул, 15, 3, 197373","Директор","Потапова Людмила Леонидовна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-22-17","Приморский","Приморский","","school582@spb.edu.ru","12"
"1037832012316","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 596 с углубленным изучением французского языка Приморского района Санкт-Петербурга","ГБОУ СОШ №596","Санкт-Петербург г, Камышовая ул, 18, А, 197372","Директор","Шонина Наталья Вадимовна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-27-13","Приморский","Приморский","","school596@spb.edu.ru","2"
"1027807586586","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №598 с углублённым изучением математики, химии и биологии Приморского района Санкт-Петербурга","ГБОУ СОШ №598","Санкт-Петербург г, Ситцевая ул, 15, 197372","Директор","Трачук Евгения Федоровна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-341-58-17","Приморский","Приморский","","school598@spb.edu.ru","0"
"1027807585948","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 600 с углубленным изучением английского языка Приморского района Санкт-Петербурга","ГБОУ СОШ №600","Санкт-Петербург г, Школьная ул, 114, 3, 197374","Директор","Ореханова Нинэль Михайловна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-344-14-31","Приморский","Приморский","","spb600s@mail.ru","0"
"1027807573925","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 634 с углубленным изучением английского языка Приморского района Санкт-Петербурга","ГБОУ СОШ №634","Санкт-Петербург г, ул. Щербакова, ул, 16 литер А, 197375","Директор","Ляпина Ирина Павловна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-241-31-04","Приморский","Приморский","","school634@spb.edu.ru","0"
"1027807593703","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 581 с углубленным изучением технологии Приморского района Санкт-Петербурга","ГБОУ СОШ №581","Санкт-Петербург г, Авиаконструкторов пр-кт, 22, А, 1, 197373","Директор","Меиссе Ирина Олеговна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-63-96","Приморский","Приморский","","licei581@mail.ru","4"
"1027809002968","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №530 с углубленным изучением предметов естественно-математического цикла Пушкинского района Санкт-Петербурга","ГБОУ СОШ №530","Санкт-Петербург г, Пушкин г, Алексея Толстого б-р, 42, А, 196607","Директор","Прус Жанна Ивановна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-470-53-28","Пушкинский","Пушкинский","","school530@spb.edu.ru","0"
"1027809003606","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 606 с углубленным изучением английского языка Пушкинского района Санкт-Петербурга","ГБОУ СОШ №606","Санкт-Петербург г, Пушкин г, Московская ул, 2, А, 196601","Директор","Шмулевич Марина Михайловна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-60-21","Пушкинский","Пушкинский","","606school@rambler.ru","9"
"1027807992453","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 292 с углубленным изучением математики Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №292","Санкт-Петербург г, Будапештская ул, 42, А, 6, 192071","Директор","Пятышева Мария Викторовна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-360-77-68","Фрунзенский","Фрунзенский","","info@school292.spb.ru","0"
"1027808013310","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 213 с углубленным изучением английского языка Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №213","Санкт-Петербург г, Белградская ул, 20, А, 2, 192212","Директор","Чинёнов Дмитрий Владимирович","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-705-47-53","Фрунзенский","Фрунзенский","213school.ru","inf_213@school213.spb.ru","0"
"1027807991331","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №230 с углубленным изучением химии и биологии Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №230","Санкт-Петербург г, Пражская ул, 25, 192238","Директор","Пейчева Алла Васильевна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-269-89-02","Фрунзенский","Фрунзенский","","school230@gmail.com","0"
"1027807992850","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №303 с углубленным изучением немецкого языка и предметов художественно-эстетического цикла имени Фридриха Шиллера Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №303","Санкт-Петербург г, Пражская ул, 36, А, 192241","Директор","Виноградова Александра Анатольевна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-246-30-76","Фрунзенский","Фрунзенский","school303.spb.ru","info@school303.spb.ru","0"
"1027808012715","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №311 с углубленным изучением физики Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №311","Санкт-Петербург г, Белградская ул, 14, А, 2, 192212","Директор","Виноградова Вероника Львовна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-774-32-27","Фрунзенский","Фрунзенский","школа311.рф","info@school311.spb.ru","0"
"1037835052331","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №312 с углубленным изучением французского языка Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №312","Санкт-Петербург г, Балканская М. ул, 36, 3 литера А, 192283","Директор","Симанова Светлана Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-51-47","Фрунзенский","Фрунзенский","","www.school312k@yandex.ru","0"
"1027807992838","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 316 с углубленным изучением английского языка Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №316","Санкт-Петербург г, Софийская ул, 34, А, 3, 192236","Директор","Акиньшина Елена Аркадьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-409-83-84","Фрунзенский","Фрунзенский","","sc316-spb@yandex.ru","0"
"1027807992937","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №318 с углублённым изучением итальянского языка Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №318","Санкт-Петербург г, Будапештская ул, 64, 2, 192286","Директор","Кахиани Ирина Алексеевна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-772-18-86","Фрунзенский","Фрунзенский","","school318@spb.edu.ru","0"
"1037835024589","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 368 с углубленным изучением английского языка Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №368","Санкт-Петербург г, Ярослава Гашека ул, 28, А, 192288","Директор","Соколова Светлана Николаевна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-778-53-47","Фрунзенский","Фрунзенский","shkola-368.ru","info@school368.spb.ru","0"
"1027807992728","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 553 с углубленным изучением английского языка Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №553","Санкт-Петербург г, Ярослава Гашека ул, 4, 4, 192281","Директор","Судаков Анатолий Александрович","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-778-20-31","Фрунзенский","Фрунзенский","spbschool553.com","af553@mail.ru","0"
"1027807997051","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №8 с углублённым изучением предметов музыкального цикла ""Музыка"" Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №8","Санкт-Петербург г, Бухарестская М. ул, 5, A, 1, 192288","Директор","Товпич Ирина Олеговна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-29-97","Фрунзенский","Фрунзенский","","ira_mai@mail.ru  или  tov_ru@mail.ru","0"
"1037843012790","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа с углубленным изучением предметов музыкального цикла ""Тутти"" Центрального района Санкт-Петербурга","ГБОУ СОШ «Тутти»","Санкт-Петербург г, Литейный пр-кт, 46, 191014","Директор","Пантюшова Наталья Борисовна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","7-812-272-88-66","Центральный","Центральный","","tutti@center-edu.spb.ru","0"
"1027809243571","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №169 с углубленным изучением английского языка Центрального района Санкт-Петербурга","ГБОУ СОШ №169","Санкт-Петербург г, Харьковская ул, 13, 191024","Директор","Калашникова Маргарита Анатольевна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-32-50","Центральный","Центральный","http://www.sch169.ru","sch169@cеnter-еdu.spb.ru","0"
"1037843002691","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №183 с углубленным изучением английского языка Центрального района Санкт-Петербурга","ГБОУ СОШ №183","Санкт-Петербург г, Кирочная ул, 28, А, 191123","Директор","Скрыльникова Елена Станиславовна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-273-31-74","Центральный","Центральный","183spb.edusite.ru","sch183@center-edu.spb.ru","0"
"1027809246046","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 185 с углубленным изучением английского языка Центрального района Санкт-Петербурга","ГБОУ СОШ №185","Санкт-Петербург г, Шпалерная ул, 33, 191123","Директор","Гурьянова Юлия Викторовна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-272-13-29","Центральный","Центральный","sch185.petersburgedu.ru","sch185@center-edu.spb.ru","0"
"1027809251931","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №197 с углубленным изучением предметов естественнонаучного цикла (физика, химия, биология) Центрального района Санкт-Петербурга","ГБОУ СОШ №197","Санкт-Петербург г, Фурштатская ул, 29, А, 191123","Директор","Гембель Татьяна Петровна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-272-31-79","Центральный","Центральный","","sch197@center-edu.spb.ru","0"
"1027809215829","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 204 с углубленным изучением иностранных языков (английского и финского) Центрального района Санкт-Петербурга","ГБОУ СОШ №204","Санкт-Петербург г, Миллионная ул, 14, А, 191186","Директор","Петрова Светлана Вячеславна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-312-94-48","Центральный","Центральный","www.school204.ru","sch204@center-edu.spb.ru","0"
"1027809255891","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №207 с углубленным изучением английского языка Центрального района Санкт-Петербурга","ГБОУ СОШ №207","Санкт-Петербург г, Невский пр-кт, 100, Ш, 191025","Директор","Коровкин Вячеслав Юрьевич","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-579-32-93","Центральный","Центральный","www.207school.spb.ru","sch207@center-edu.spb.ru","0"
"1027809249049","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №222 с углубленным изучением немецкого языка ""ПЕТРИШУЛЕ"" Центрального района Санкт-Петербурга","ГБОУ СОШ №222","Санкт-Петербург г, Невский пр-кт, 22-24, А, 191186","Директор","Полякова Анна Викторовна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-20-44","Центральный","Центральный","www.petrischule.spb.ru","sch222@center-edu.spb.ru","0"
"1037843000898","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №550 ""Школа информационных технологий"" Центрального района Санкт-Петербурга","ГБОУ СОШ №550","Санкт-Петербург г, Торговый пер, 2а, 191023","Директор","Ноткин Борис Абрамович","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-315-50-60","Центральный","Центральный","","sch550@center-edu.spb.ru","0"
"1027809255077","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №636 с углубленным изучением иностранных языков Центрального района Санкт-Петербурга","ГБОУ СОШ №636","Санкт-Петербург г, Реки Мойки наб, 38, 191186","Директор","Кесаева Светлана Дзамболатовна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-571-16-60","Центральный","Центральный","","sch636@center-edu.spb.ru","0"
"1027809210989","Частное общеобразовательное учреждение ""Санкт-Петербургская гимназия ""АЛЬМА-МАТЕР""","ЧОУ АЛЬМА-МАТЕР","Санкт-Петербург г, Шпалерная ул, 50, А, 191015","Директор","Щур Татьяна Аяновна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-273-60-37","Центральный","Центральный","","info1@petersburgedu.ru","0"
"1027804894270","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 544 с углубленным изучением английского языка Московского района Санкт-Петербурга","ГБОУ СОШ №544","Санкт-Петербург г, Костюшко ул, 62, А, 196240","Директор","Бушмакина Анна Андреевна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-55-24","Московский","Московский","","school544@spb.edu.ru","4"
"1027802749204","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 392 с углубленным изучением французского языка Кировского района Санкт-Петербурга","ГБОУ СОШ №392","Санкт-Петербург г, Ветеранов пр-кт, 87, А, 2, 198260","Директор","Изотова Ирина Анатольевна","Общеобразовательные учреждения","Средняя общеобразовательная школа с углубленным изучением предмета","8-812-417-51-86","Кировский","Кировский","","sc392@kirov.spb.ru","2"
