"ОГРН","Полное наименование ОУ по Уставу","Краткое наименование","Адрес ОУ","Должность руководителя","ФИО руководителя","Тип ОУ","Вид ОУ","Телефон","Подведомственность","Район","Адрес сайта","email","Количество групп"
"1027802499372","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №96 Калининского района Санкт-Петербурга","ГБОУ СОШ №96","Санкт-Петербург г, Черкасова ул, 15, 1, 195265","Директор","Малиновская Юлия Владиславовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-32-25","Калининский","Калининский","","werswenik@yandex.ru","0"
"1027802511879","Академический лицей ""Физико-техническая школа"" федерального государственного бюджетного учреждения высшего образования и науки ""Санкт-Петербургский национальный исследовательский Академический университет Российской академии наук""","Лицей ФТШ","Санкт-Петербург г, Хлопина ул, 8, А, 3, 194021","Директор","Иванов Михаил Георгиевич","Общеобразовательные учреждения","Средняя общеобразовательная школа","7-812-534-58-17","Калининский","","","lycFTS@petersburgedu.ru","0"
"1037811059494","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 264 Кировского района Санкт-Петербурга","ГБОУ СОШ №264","Санкт-Петербург г, Маршала Казакова ул, 3, А, 2, 198302","Директор","Шведова Ирина Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-758-65-22","Кировский","Кировский","","sc264@kirov.spb.ru","0"
"1027802725610","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 249 имени М.В. Маневича Кировского района Санкт-Петербурга","ГБОУ СОШ №249","Санкт-Петербург г, Ветеранов пр-кт, 57, А, 198255","Директор","Скуратова Надежда Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-752-64-72","Кировский","Кировский","","sc249@kirov.spb.ru","0"
"1027802739557","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №503 Кировского района Санкт-Петербурга","ГБОУ СОШ №503","Санкт-Петербург г, Ленинский пр-кт, 123, А, 4, 198207","Директор","Крайнова Людмила Викторовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-377-76-01","Кировский","Кировский","","sc503@kirov.spb.ru","0"
"1027802757608","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №221 Кировского района Санкт-Петербурга","ГБОУ СОШ №221","Санкт-Петербург г, Лёни Голикова, 15, А, 2, 198262","Директор","Зайцева Наталия Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-757-35-32","Кировский","Кировский","","sc221@kirov.spb.ru","0"
"1027802740459","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 240 Кировского района Санкт-Петербурга","ГБОУ СОШ №240","Санкт-Петербург г, Бурцева ул, 12, А, 198261","Директор","Новикова Тамара Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-52-20","Кировский","Кировский","http://www.kirov.spb.ru/sc/240","sc240@kirov.spb.ru","0"
"1027802740635","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 250 Кировского района Санкт-Петербурга","ГБОУ СОШ №250","Санкт-Петербург г, Козлова ул, 37, А, 1, 198260","Директор","Фадеева Юлия Викторовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-750-40-92","Кировский","Кировский","","sc250@kirov.spb.ru","0"
"1027802735960","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №251 Кировского района Санкт-Петербурга","ГБОУ СОШ №251","Санкт-Петербург г, Солдата Корзуна ул, 15, А, 2, 198260","Директор","Конышева Ольга Андреевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-750-01-27","Кировский","Кировский","","sc251@kirov.spb.ru","0"
"1027802734926","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 269 Кировского района Санкт-Петербурга ""Школа здоровья""","ГБОУ СОШ №269","Санкт-Петербург г, Трамвайный пр-кт, 22, А, 198216","Директор","Федоренко Елена Борисовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-377-21-08","Кировский","Кировский","","sc269@kirov.spb.ru","0"
"1027802735993","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 277 Кировского района Санкт-Петербурга","ГБОУ СОШ №277","Санкт-Петербург г, Ветеранов пр-кт, 14, А, 198215","Директор","Тарасова Ольга Николаевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-377-36-05","Кировский","Кировский","","sc277@kirov.spb.ru","0"
"1027802739470","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 283 Кировского района Санкт-Петербурга","ГБОУ СОШ №283","Санкт-Петербург г, Стойкости ул, 33, 198261","Директор","Кузьмин Юрий Владимирович","Общеобразовательные учреждения","Средняя общеобразовательная школа","7-812-759-15-68","Кировский","Кировский","","sc283@kirov.spb.ru","0"
"1027802730614","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №377 Кировского района Санкт-Петербурга","ГБОУ СОШ №377","Санкт-Петербург г, Стачек пр-кт, 107, А, 4, 198207","Директор","Валеева Жанна Валерьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-246-25-90","Кировский","Кировский","","sc377@kirov.spb.ru","0"
"1027802738985","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 379 Кировского района Санкт-Петербурга","ГБОУ СОШ №379","Санкт-Петербург г, Канонерский остров, 32, Б, 198184","Директор","Коростышевская Наталья Юрьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","7-812-417-51-71","Кировский","Кировский","","sc379@kirov.spb.ru","0"
"1027802728018","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №381 Кировского района Санкт-Петербурга","ГБОУ СОШ №381","Санкт-Петербург г, Зои Космодемьянской ул, 4, А, 198095","Директор","Копунова Анна Анатольевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-786-43-33","Кировский","Кировский","","sc381@kirov.spb.ru","0"
"1037811007893","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №386 Кировского района Санкт-Петербурга","ГБОУ СОШ №386","Санкт-Петербург г, Зайцева ул, 14, А, 198152","Директор","Семенова Светлана Ивановна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-246-12-44","Кировский","Кировский","","sc386@kirov.spb.ru","0"
"1027802749248","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 388 Кировского района Санкт-Петербурга","ГБОУ СОШ №388","Санкт-Петербург г, Огородный пер, 9, А, 198097","Директор","Павлюкова Ирина Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-573-96-48","Кировский","Кировский","","sc388@kirov.spb.ru","0"
"1027802737599","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №493 Кировского района Санкт-Петербурга","ГБОУ СОШ №493","Санкт-Петербург г, Зины Портновой ул, 15, А, 198207","Директор","Пахомова Галина Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-758-35-28","Кировский","Кировский","","sc493@kirov.spb.ru","0"
"1027802730592","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №551 Кировского района Санкт-Петербурга","ГБОУ СОШ №551","Санкт-Петербург г, Танкиста Хрустицкого ул, 31, А, 198217","Директор","Дудорина Людмила Валентиновна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-756-28-88","Кировский","Кировский","","sc551@kirov.spb.ru","0"
"1027802754440","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 585 Кировского района Санкт-Петербурга","ГБОУ СОШ №585","Санкт-Петербург г, Дачный пр-кт, 3, 2, литер А, 198262","Директор","Варова Ирина Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-27-72","Кировский","Кировский","https://www.sc585.spb.ru","sc585@kirov.spb.ru","0"
"1027802753880","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 608 имени Героя Советского Союза Зины Портновой Кировского района Санкт-Петербурга","ГБОУ СОШ №608","Санкт-Петербург г, Промышленная ул, 18/2, А, 198095","Директор","Романова Наталия Алексеевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-52-30","Кировский","Кировский","","sc608@kirov.spb.ru","0"
"1027802749402","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 658 Кировского района Санкт-Петербурга","ГБОУ СОШ №658","Санкт-Петербург г, Трамвайный пр-кт, 22, 198216","Директор","Кузнецова Татьяна Николаевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-377-60-03","Кировский","Кировский","","sc658@kirov.spb.ru","0"
"1027804901497","Негосударственное частное образовательное учреждение ""Дельта""","НЧОУ ""Дельта""","Санкт - Петербург, ул. Новостроек, 9 литер  А, 198152","Директор","Гостева Мария Леонидовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-784-69-81","Кировский","Кировский","","sch-Delta@petersburgedu.ru","0"
"1027802756607","Частное общеобразовательное учреждение ""Школа разговорных языков""","ЧОУ ""Школа разговорных языков""","Санкт-Петербург г, Ветеранов пр-кт, 39, А, 198255","Директор","Глупак Надежда Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-320-82-82","Кировский","","","sch-CLS@petersburgedu.ru","0"
"1027808757371","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №401 Колпинского района Санкт-Петербурга","ГБОУ СОШ №401","Санкт-Петербург г, Колпино г, Трудящихся б-р, 10, А, 196657","Директор","Язневич Светлана Николаевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-481-08-22","Колпинский","Колпинский","","school401@spb.edu.ru","0"
"1027808758372","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 404 Колпинского района Санкт-Петербурга","ГБОУ СОШ №404","Санкт-Петербург г, Колпино г, Раумская ул, 9, А, 196657","Директор","Оводова Елена Геннадьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-573-93-97","Колпинский","Колпинский","","school404@spb.edu.ru","0"
"1027808757393","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 420 Колпинского района Санкт-Петербурга","ГБОУ СОШ №420","Санкт-Петербург г, Колпино г, Вавилова ул, 9, А, 196653","Директор","Стуканов Игорь Александрович","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-469-40-72","Колпинский","Колпинский","","school420@spb.edu.ru","0"
"1027808758647","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 454 Колпинского района Санкт - Петербурга","ГБОУ СОШ №454","Санкт-Петербург г, Колпино г, Заводской пр-кт, 50, А, 196657","Директор","Ларионова Татьяна Викторовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-481-55-42","Колпинский","Колпинский","http://www.school454.spb.ru","school454@spb.edu.ru","0"
"1027808758196","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 456 Колпинского района Санкт-Петербурга","ГБОУ СОШ №456","Санкт-Петербург г, Колпино г, Октябрьская ул, 71, А, 2, 196655","Директор","Гришина Людмила Анатольевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-54-62","Колпинский","Колпинский","","school456@spb.edu.ru","0"
"1027808758669","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 461 Колпинского района Санкт-Петербурга","ГБОУ СОШ №461","Санкт-Петербург г, Колпино г, Машиностроителей ул, 7, А, 196657","Директор","Зырянова Татьяна Николаевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-481-34-16","Колпинский","Колпинский","","school461@spb.edu.ru","0"
"1027808757492","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №467 Колпинского района Санкт-Петербурга","ГБОУ СОШ №467","Санкт-Петербург г, Колпино г, Трудящихся б-р, 9, А, 196657","Директор","Домничева Ирина Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-30-32","Колпинский","Колпинский","","school467@spb.edu.ru","0"
"1027808758383","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 476 Колпинского района Санкт-Петербурга","ГБОУ СОШ №476","Санкт-Петербург г, Колпино г, Танкистов ул, 26, А, 196650","Директор","Щербинин Игорь Николаевич","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-461-70-19","Колпинский","Колпинский","","school476@spb.edu.ru","0"
"1027808757833","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 520 Колпинского района Санкт-Петербурга","ГБОУ СОШ №520","Санкт-Петербург г, Южная ул, 31, А, 196643","Директор","Зубко Ирина Геннадьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-462-61-07","Колпинский","Колпинский","","school520@spb.edu.ru","0"
"1027808757701","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 523 Колпинского района Санкт-Петербурга","ГБОУ СОШ №523","Санкт-Петербург г, Колпино г, Ленина пр-кт, 31, А, 196650","Директор","Авдиенко Валентина Ивановна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-32-46","Колпинский","Колпинский","","school523@spb.edu.ru","0"
"1027808758262","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №588 Колпинского района Санкт-Петербурга","ГБОУ СОШ №588","Санкт-Петербург г, Колпино г, Тверская ул, 54, А, 2, 196655","Директор","Куприна Марина Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-20-26","Колпинский","Колпинский","sch588.petersburgedu.ru","school588@spb.edu.ru","0"
"1027808757844","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 621 Колпинского района Санкт-Петербурга","ГБОУ СОШ №621","Санкт-Петербург г, Полевая ул, 10. лит. А, 196641","Директор","Орлова Елена Алексеевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-464-37-51","Колпинский","Колпинский","","school621@spb.edu.ru","0"
"1027808757866","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №451 Колпинского района Санкт-Петербурга","ГБОУ СОШ №451","Санкт-Петербург г, Пушкинская ул, 8, А, 196641","Директор","Ильина Мария Сергеевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-573-97-13","Колпинский","Колпинский","","school451@spb.edu.ru","0"
"1027808758229","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №589 Колпинского района Санкт-Петербурга","ГБОУ СОШ №589","Санкт-Петербург г, Колпино г, Тверская ул, 62, А, 196655","Исполняющий обязанности директора","Понтякова Елена Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-463-86-12","Колпинский","Колпинский","","sсhool589@spb.edu.ru","0"
"1027808757602","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 400 имени Александра Невского Колпинского района Санкт-Петербурга","ГБОУ СОШ №400","Санкт-Петербург г, Волховстроевская ул, 14, А, 196643","Директор","Труфанова Наталья Анатольевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-462-36-67","Колпинский","Колпинский","","school400@spb.edu.ru","0"
"1037816037753","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №125 Красногвардейского района Санкт-Петербурга","ГБОУ СОШ №125","Санкт-Петербург г, Рябовское ш, 75, А, 195043","Директор","Потявина Марина Геннадьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-61-34","Красногвардейский","Красногвардейский","","school125@spb.edu.ru","0"
"1037816030922","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №129 Красногвардейского района Санкт-Петербурга","ГБОУ СОШ №129","Санкт-Петербург г, Большая Пороховская ул, 8, А, 195027","Директор","Заржевская Ирина Аркадьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-54-10","Красногвардейский","Красногвардейский","","sh129@mail.ru","0"
"1037816004335","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №134 Красногвардейского района Санкт-Петербурга имени Сергея Дудко","ГБОУ СОШ №134","Санкт-Петербург г, Отечественная ул, 5, А, 195030","Директор","Никифорова Марина Анатольевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-526-65-66","Красногвардейский","Красногвардейский","http://school-134.ru/","oo-school-134@yandex.ru","0"
"1037816055518","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №140 Красногвардейского района Санкт-Петербурга","ГБОУ СОШ №140","Санкт-Петербург г, Большеохтинский пр-кт, 18, А, 1, 195027","Директор","Ростунова Елена Михайловна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-26-50","Красногвардейский","Красногвардейский","","ОО-School-140@yandex.ru","0"
"1037816029393","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 141 Красногвардейского района Санкт-Петербурга","ГБОУ СОШ №141","Санкт-Петербург г, Коммуны ул, 32, А, 4, 195030","Директор","Цветкова Юлия Викторовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-30-23","Красногвардейский","Красногвардейский","http://school141spb.ru","school-141@list.ru","0"
"1037816003664","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №147 Красногвардейского района Санкт-Петербурга","ГБОУ СОШ №147","Санкт-Петербург г, Индустриальный пр-кт, 10, А, 2, 195426","Директор","Кожемякина Марина Михайловна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-520-26-20","Красногвардейский","Красногвардейский","","school-147.spb@mail.ru","0"
"1027804182581","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 151 Красногвардейского района Санкт-Петербурга","ГБОУ СОШ №151","Санкт-Петербург г, Хасанская ул, 14, А, 2, 195426","Директор","Ульянова Наталья Николаевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-24-80","Красногвардейский","Красногвардейский","http://school151.edusite.ru/","school151-2007@yandex.ru","0"
"1037816029426","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №152 Красногвардейского района Санкт-Петербурга","ГБОУ СОШ №152","Санкт-Петербург г, Стахановцев ул, 15, А, 2, 195196","Директор","Клименко Руслан Юрьевич","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-444-02-40","Красногвардейский","Красногвардейский","","gou_152@mail.ru","0"
"1027804188015","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 164 Красногвардейского района Санкт-Петербурга","ГБОУ СОШ №164","Санкт-Петербург г, Косыгина пр-кт, 28, А, 3, 195298","Директор","Железнов Юрий Иванович","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-400-26-55","Красногвардейский","Красногвардейский","","school164.spb@mail.ru","0"
"1037816037775","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №182 Красногвардейского района Санкт-Петербурга","ГБОУ СОШ №182","Санкт-Петербург г, Наставников пр-кт, 11, А, 2, 195298","Директор","Адамович Виктория Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-24-74","Красногвардейский","Красногвардейский","","gou182@mail.ru","0"
"2047811005064","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №187 Красногвардейского района Санкт-Петербурга","ГБОУ СОШ №187","Санкт-Петербург г, Энтузиастов пр-кт, 46, А, 3, 195030","Директор","Александрова Людмила Анатольевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-24-97","Красногвардейский","Красногвардейский","http://sch187.petersburgedu.ru/","sch187@petersburgedu.ru","0"
"1037816029492","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №195 Красногвардейского района Санкт-Петербурга","ГБОУ СОШ №195","Санкт-Петербург г, Энтузиастов пр-кт, 47, А, 2, 195030","Директор","Жекулин Алексей Владимирович","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-520-10-11","Красногвардейский","Красногвардейский","","zav195@mail.ru","0"
"1027804187950","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 233 с углубленным изучением иностранных языков Красногвардейского района Санкт-Петербурга","ГБОУ СОШ №233","Санкт-Петербург г, Косыгина пр-кт, 25, А, 2, 195426","Директор","Панфилова Людмила Витальевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-29-05","Красногвардейский","Красногвардейский","","school233-spb@mail.ru","0"
"1097847194939","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №531 Красногвардейского района Санкт-Петербурга","ГБОУ СОШ №531","Санкт-Петербург г, Осипенко ул, 8, А, 195298","Директор","Добрунова Татьяна Алексеевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-291-69-01","Красногвардейский","Красногвардейский","http://www.school531.ru/","gou531@mail.ru","0"
"1037816029460","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 532 Красногвардейского района Санкт-Петербурга","ГБОУ СОШ №532","Санкт-Петербург г, Большая Пороховская ул, 38, А, 195176","Директор","Караванская Ольга Викторовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-222-97-44","Красногвардейский","Красногвардейский","http://sch532.petersburgedu.ru/","shkola_tyrizma@mail.ru","0"
"1027804182471","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 562 Красногвардейского района Санкт-Петербурга","ГБОУ СОШ №562","Санкт-Петербург г, Ириновский пр-кт, 17, А, 5, 195279","Директор","Пальченкова Галина Николаевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-51-01","Красногвардейский","Красногвардейский","http://562spb.edusite.ru/","sekret562@mail.ru","0"
"1037816004126","Частное общеобразовательное учреждение ""Гимназия имени Александра Невского""","ЧОУ ""Гимназия имени Александра Невского""","Санкт-Петербург г, Косыгина пр-кт, 11, 3, 195426","Директор","Арутюнова Каринэ Христофоровна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-953-370-30-17","Красногвардейский","","","","0"
"1027804605861","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 217 Красносельского района Санкт - Петербурга имени Н.А.Алексеева","ГБОУ СОШ №217","Санкт-Петербург г, Ветеранов пр-кт, 140, А, 2, 198334","Директор","Калиберда Светлана Николаевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-735-47-04","Красносельский","Красносельский","","school217kan@mail.ru","0"
"1027804603562","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 208 Красносельского района Санкт-Петербурга","ГБОУ СОШ №208","Санкт-Петербург г, Добровольцев ул, 8, А, 198329","Директор","Борисова Ольга Викторовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-53-45","Красносельский","Красносельский","","school208_ad@mail.ru","0"
"1027804603650","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №237 Красносельского района Санкт-Петербурга","ГБОУ СОШ №237","Санкт-Петербург г, Авангардная ул, 43, А, 198205","Директор","Морарь Ирина Талгатовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-735-89-31","Красносельский","Красносельский","","school237krasn@mail.ru","0"
"1027804602980","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №247 Красносельского района Санкт-Петербурга","ГБОУ СОШ №247","Санкт-Петербург г, Петергофское ш, 5, А, 4, 198330","Директор","Кузьмин Владислав Александрович","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-27-45","Красносельский","Красносельский","","school247@mail.ru","0"
"1027804600548","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №252 Красносельского района Санкт-Петербурга","ГБОУ СОШ №252","Санкт-Петербург г, Тамбасова ул, 2, 4, 198329","Директор","Романенко Светлана Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-736-92-28","Красносельский","Красносельский","","school252@mail.ru","0"
"1027804603420","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 270 Красносельского района Санкт-Петербурга имени А.Е. Березанского","ГБОУ СОШ №270","Санкт-Петербург г, Красное Село г, Освобождения ул, 29, А, 3, 198320","Директор","Журавлева Елена Викторовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-573-97-60","Красносельский","Красносельский","","school270@infob.spb.ru","0"
"1027804605696","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 285 Красносельского района Санкт-Петербурга","ГБОУ СОШ №285","Санкт-Петербург г, Пограничника Гарькавого ул, 46, А, 4, 198259","Директор","Минкеева Ирина Николаевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-52-65","Красносельский","Красносельский","","school285@mail.ru","0"
"7077847159086","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №290 Красносельского района Санкт-Петербурга","ГБОУ СОШ №290","Санкт-Петербург г, Пионерстроя ул, 10, А, 2, 198206","Директор","Гуцалова Марина Викторовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-65-68","Красносельский","Красносельский","","school_290@bk.ru","0"
"1027804601131","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 380 Красносельского района Санкт-Петербурга","ГБОУ СОШ №380","Санкт-Петербург г, Красное Село г, Спирина ул, 2, А, 3, 198320","Директор","Агунович Ольга Николаевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-741-17-01","Красносельский","Красносельский","","school380spb@mail.ru","0"
